symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
NEARUSDT,2024-11-16T00:59:59Z,LONG,CHoCH,2.6693633228720994,0.275407348008671,0.4228187919463068,5,0.4231869005986839,0.7590495201214551,21,1,1.0008706061778443,1,1,1.054608625301487,2.8472977874501275,0,0.9422949262662481,3,2.966291082802548,1
ADAUSDT,2024-11-15T15:59:59Z,LONG,BOS,3.407660829751654,0.24975015774949233,0.29487179487179505,5,0.7180317035297843,1.172933776573498,13,1,2.435064038057528,0,1,1.2799695584661395,4.471101417666312,11,4.027563253021084,3,2.977770731707317,1
ETHUSDT,2024-11-16T00:59:59Z,LONG,BOS,1.2929659984994701,0.26142302965594627,0.4956049638055765,5,0.5754798944811885,0.4370354465240806,22,1,0.964870494951563,0,1,0.9778418666520603,1.2737942822234298,13,-0.4548273469009353,1,0.9286449489795923,1
TRXUSDT,2024-11-16T01:59:59Z,LONG,BOS,1.231495344881313,0.3383420557767686,0.3478260869565202,6,0.3383420557767686,0.5920985976093539,0,1,0.9727334103582141,0,1,1.7340030358559584,2.144351464435157,495,0.4101496584990889,2,1.9566292682926831,1
XLMUSDT,2024-11-16T06:59:59Z,LONG,BOS,2.678998414102121,0.5787191170916893,0.8222222222222224,6,0.8921919721830219,1.3985711996382577,5,1,1.0850983445469184,0,1,1.832610537457033,5.029781601588367,27,1.2363059044624969,5,4.978606578947368,1
ETHUSDT,2024-11-16T20:59:59Z,LONG,BOS,1.0722581458812968,0.39172041205499064,0.9160427807486778,6,0.5022582828220036,0.1841320499779488,18,1,0.5482912953164808,0,1,1.2678136689564166,1.3667843584742918,33,-0.6923075714558151,-1,-1.0651479879740977,0
XLMUSDT,2024-11-17T04:59:59Z,LONG,BOS,4.744754414529048,0.8138639889217684,0.8623853211009173,6,0.9935482462161859,0.47563479872051534,19,1,1.1520931791230242,0,1,0.5707617584646196,2.842105263157903,41,0.1573996084806551,2,1.9669333333333334,1
ZECUSDT,2024-11-17T08:59:59Z,LONG,CHoCH,2.698563875352501,0.11753386141042167,0.1500000000000011,0,0.20148661956072372,0.41136851493647586,7,1,1.3432441304048148,1,1,0.9570614429134302,2.596810933940776,0,1.3313079246489412,-1,-1.0339578947368422,0
BTCUSDT,2024-11-17T10:59:59Z,LONG,BOS,0.6059035817280026,0.5606503849982494,0.6784014630395493,0,0.5901354647368107,0.5461880528150168,9,1,0.8698912029062164,0,1,0.8855105216641065,0.538459339905552,15,0.21046526395000048,-1,-1.1664435395953692,0
ETHUSDT,2024-11-17T13:59:59Z,LONG,BOS,1.1494920548122056,0.07016638508217753,0.5972733971997094,0,1.193383221378018,0.35471465027714244,7,1,0.7526939490634312,0,1,0.48755930819953835,0.568240587505184,46,-0.5533298708069319,-1,-1.1576836177474368,0
